Course ID,Student ID,Term,Grade
47108,42953849,Summer 2020,C
47109,42953849,Fall 2012,B
47111,16971253,Summer 2014,C
47112,16971253,Fall 2019,B-
47113,16971253,Fall 2018,A+
49298,16971253,Winter 2011,B-
49402,95991311,Summer 2014,B
49275,95991311,Winter 2018,F
49277,20674834,Winter 2011,A-
49535,20674834,Winter 2014,C
49537,26095180,Winter 2018,F
33560,45860086,Fall 2016,C
33561,45860086,Fall 2014,F
33563,18538765,Summer 2015,B-
33566,13195149,Winter 2017,F
33567,13195149,Summer 2017,C
33568,13195149,Winter 2015,B-
33570,95350043,Fall 2011,C
33571,95350043,Winter 2012,B
33572,95350043,Summer 2016,B-
33576,82888851,Summer 2014,F
49629,63212438,Winter 2020,A+
49630,63212438,Summer 2012,B-
47178,41287672,Fall 2012,A+
33617,41287672,Winter 2017,B
33628,90919678,Winter 2015,A-
44228,90919678,Summer 2016,B+
47114,90919678,Fall 2011,A+
33644,47193400,Winter 2014,F
33646,47193400,Winter 2011,B-
33648,47193400,Winter 2013,C
33653,68146790,Summer 2012,A-
33657,92385848,Summer 2018,F
33658,92385848,Summer 2017,C
33665,18840418,Fall 2012,F
33666,18840418,Fall 2017,A
33668,20929016,Fall 2020,A+
33676,20929016,Fall 2015,F
33680,20929016,Winter 2016,A-
33681,20929016,Winter 2014,B-
47117,41226660,Winter 2015,B
47118,41226660,Summer 2020,A+
47119,41226660,Winter 2011,B+
47120,41226660,Summer 2013,B-
33788,45567545,Winter 2014,B
33804,24478315,Fall 2016,B+
33805,24478315,Winter 2019,F
44229,41873425,Fall 2018,B+
44230,41873425,Fall 2018,A
47121,41873425,Winter 2019,A+
47123,41873425,Fall 2020,C
33870,64367615,Winter 2015,A+
33872,64367615,Fall 2018,A-
33874,64367615,Fall 2017,B+
33876,64367615,Summer 2013,C
33884,34882542,Summer 2019,A+
33903,94986826,Fall 2019,C
33905,94986826,Fall 2014,C
33914,80270843,Summer 2014,A+
33916,80270843,Fall 2012,B+
33935,80270843,Summer 2020,C
33964,92778875,Fall 2016,F
33970,19889211,Winter 2019,C
33972,19889211,Summer 2011,F
33981,19889211,Fall 2016,A+
33986,19889211,Winter 2011,B-
33999,81300717,Winter 2011,B+
34001,81300717,Fall 2014,B
34005,81300717,Fall 2015,A-
34016,51579156,Summer 2017,A
34020,51579156,Winter 2018,F
34036,75450533,Summer 2013,A+
34040,75450533,Fall 2016,B+
34044,75450533,Fall 2020,B+
34088,80226667,Winter 2019,A+
34126,80226667,Fall 2012,A-
34132,85837419,Winter 2011,B+
34180,42748630,Fall 2016,B+
34182,42748630,Winter 2012,A+
34183,42748630,Winter 2011,B+
34194,27183211,Summer 2019,F
34195,27183211,Summer 2013,A
34209,27183211,Summer 2016,B-
34244,27183211,Winter 2020,F
34249,14563247,Summer 2014,A-
34252,14563247,Summer 2016,B-
34256,14563247,Winter 2015,B+
34266,91289474,Summer 2012,A
34270,91289474,Fall 2015,B-
34271,91289474,Winter 2018,B+
34273,91289474,Winter 2018,B
34275,43859348,Summer 2020,F
34283,43859348,Summer 2011,B
34287,43859348,Fall 2018,B+
34292,43859348,Summer 2013,B
34298,61947779,Summer 2011,B-
34309,53065469,Winter 2015,B+
34322,18481534,Summer 2018,F
34331,81515505,Winter 2016,B-
34336,81515505,Summer 2012,A+
34342,33040727,Summer 2018,A-
42698,33040727,Fall 2011,A-
42704,33040727,Summer 2017,C
42707,18572824,Summer 2011,B-
47124,99786769,Winter 2011,B+
47126,33084006,Winter 2017,B-
47127,33084006,Winter 2011,B-
47130,33480052,Summer 2015,A
47445,33480052,Winter 2017,A+
48860,50024910,Fall 2011,A+
47131,50024910,Fall 2011,A+
47136,45762441,Summer 2011,F
34622,45762441,Fall 2012,A+
34623,45762441,Summer 2015,B+
34624,45762441,Summer 2017,F
34626,72171662,Summer 2016,C
34627,72171662,Winter 2017,B+
34628,72171662,Winter 2019,B
34632,12835564,Summer 2016,A-
34633,12835564,Fall 2012,B-
34636,25021935,Summer 2014,C
34637,25021935,Summer 2020,F
34638,25021935,Summer 2014,A
34639,25021935,Fall 2017,B
34641,81014851,Winter 2013,A+
34644,81014851,Winter 2020,B+
34646,72503447,Winter 2017,B+
34647,72503447,Fall 2020,C
34651,72503447,Winter 2014,C
34652,72503447,Winter 2013,F
34654,33210700,Fall 2011,F
34660,33210700,Fall 2020,A-
34662,33210700,Summer 2011,B
34672,13625374,Fall 2018,C
34673,13625374,Winter 2016,A-
34675,67605823,Winter 2013,C
34677,67605823,Summer 2013,A+
34681,29380003,Winter 2016,A
34686,30928700,Winter 2016,B
34694,30928700,Winter 2017,B-
42781,30928700,Winter 2017,A+
47138,30382682,Summer 2017,B-
34701,30382682,Winter 2013,B+
44231,30382682,Winter 2019,B-
46424,30382682,Fall 2015,B
34703,94934696,Winter 2020,A
34704,94934696,Fall 2015,C
34705,94934696,Winter 2019,C
34711,71762426,Winter 2020,A-
34715,71762426,Fall 2019,B+
34716,71762426,Summer 2012,B
34717,71762426,Winter 2016,A
34720,40243418,Summer 2019,A
34722,40243418,Winter 2012,F
34739,63265350,Fall 2017,B
34744,63265350,Winter 2017,B+
34750,63265350,Winter 2014,A
47139,63265350,Winter 2011,A
47141,81872459,Summer 2020,A
47281,81872459,Summer 2016,B+
34828,17776562,Winter 2016,A+
47142,17776562,Winter 2016,B+
47144,12320165,Summer 2015,A-
47145,12320165,Fall 2019,A-
47146,12320165,Fall 2019,A
26,91453619,Fall 2015,B
27,91453619,Winter 2018,F
28,91453619,Winter 2012,B
35,91453619,Winter 2016,A-
53,91269014,Winter 2015,B+
55,91269014,Fall 2019,A
57,91269014,Summer 2017,A-
58,91269014,Fall 2018,C
60,77689709,Fall 2019,B+
86,77689709,Fall 2012,A+
89,77689709,Summer 2014,B
92,77689709,Summer 2012,B+
104,36765818,Winter 2012,A+
106,36765818,Winter 2019,F
109,36765818,Winter 2013,C
174,24324493,Summer 2020,C
178,24324493,Fall 2016,A-
182,24324493,Summer 2012,B-
186,62399876,Fall 2013,A-
189,19888056,Fall 2011,A+
190,19888056,Summer 2014,B+
191,19888056,Fall 2015,F
40005,17047471,Winter 2016,B-
43001,17047471,Fall 2019,B-
44003,70577925,Fall 2015,A
44004,70577925,Fall 2016,B-
45085,70577925,Summer 2012,B-
45884,17307129,Fall 2019,A+
46442,36469489,Summer 2013,B+
46444,56039373,Summer 2013,A-
47353,56039373,Summer 2014,C
47354,56039373,Fall 2016,C
47360,56039373,Fall 2017,A+
47363,53985534,Fall 2013,A+
47364,53985534,Winter 2011,A+
47368,63516144,Winter 2020,A
47370,42506345,Summer 2013,B-
47371,42506345,Fall 2014,C
47372,42506345,Winter 2013,B+
48544,74008303,Fall 2017,B-
48619,74008303,Winter 2019,F
48720,74008303,Winter 2016,C
48824,86939769,Fall 2018,B-
48825,86939769,Winter 2013,F
48826,86939769,Winter 2012,B
48828,83601937,Fall 2017,F
48830,44128547,Summer 2012,A-
48831,44128547,Winter 2020,B
235,44128547,Fall 2017,A
236,44128547,Summer 2015,A+
238,32119881,Winter 2014,F
239,32119881,Summer 2019,A
241,32119881,Summer 2015,F
243,38053169,Winter 2017,F
244,38053169,Fall 2019,B
245,38053169,Winter 2011,A-
46446,43646287,Winter 2020,B
246,43646287,Summer 2011,C
253,56546778,Summer 2016,C
257,52069880,Summer 2014,B-
260,52069880,Fall 2017,B-
274,20100559,Summer 2017,F
277,20100559,Fall 2014,B+
46447,20100559,Winter 2011,A+
46450,54426382,Winter 2015,A
317,27204245,Fall 2012,A
318,27204245,Summer 2011,B+
319,27204245,Fall 2020,A-
323,36447919,Winter 2019,A
325,36447919,Fall 2013,A+
326,36447919,Winter 2015,B
328,58485685,Winter 2014,A-
333,66451388,Fall 2017,B-
37543,83352494,Summer 2017,B-
40013,83352494,Winter 2016,A-
360,69553475,Winter 2015,B+
361,69553475,Fall 2013,B-
384,69553475,Winter 2011,F
409,69553475,Fall 2014,A-
448,42468715,Summer 2012,A+
505,42468715,Summer 2012,A
522,42468715,Fall 2017,C
605,52089176,Winter 2014,B
649,92342428,Winter 2018,B-
680,81662590,Winter 2019,A-
46453,22299486,Fall 2014,A+
46455,88606725,Fall 2018,A-
46456,88606725,Winter 2012,C
46457,88606725,Fall 2020,A
48415,88606725,Fall 2016,A+
48417,62218100,Winter 2011,C
48418,62218100,Summer 2013,F
48419,62218100,Winter 2015,B+
48909,62218100,Fall 2015,A-
48911,55196144,Summer 2013,A
705,55196144,Winter 2018,B+
707,24644467,Winter 2019,B+
708,24644467,Winter 2020,B+
710,99386384,Summer 2020,B+
711,99386384,Fall 2019,C
712,99386384,Fall 2015,F
714,86609005,Fall 2014,B
47199,66301885,Summer 2011,B
47200,66301885,Fall 2020,F
47218,66301885,Winter 2015,B-
48357,58330800,Winter 2019,F
48359,26749882,Summer 2017,A+
49711,30233717,Summer 2018,F
715,30233717,Fall 2015,F
717,65655535,Winter 2016,B-
719,93355529,Summer 2018,B-
720,93355529,Winter 2011,A
721,93355529,Fall 2016,B-
726,93355529,Winter 2016,A-
728,28004440,Winter 2014,A+
737,90931130,Fall 2019,B
739,50334243,Winter 2016,A+
740,50334243,Summer 2016,B
742,96873342,Summer 2018,B-
743,96873342,Fall 2014,C
745,25618856,Fall 2012,F
746,25618856,Summer 2020,A-
747,25618856,Winter 2016,B+
748,25618856,Summer 2013,A-
750,87472079,Fall 2015,A+
755,23757933,Winter 2018,B-
756,23757933,Summer 2016,A
757,23757933,Winter 2020,F
758,23757933,Winter 2017,C
761,69466819,Summer 2018,F
763,19855849,Winter 2017,B-
786,63750639,Summer 2017,B-
787,63750639,Summer 2011,A+
790,63750639,Fall 2017,B
791,63750639,Fall 2017,F
797,76091221,Summer 2020,F
798,76091221,Summer 2018,A+
799,76091221,Fall 2012,B+
800,76091221,Summer 2018,F
802,60193704,Summer 2018,B-
818,12760868,Winter 2018,A
820,49596154,Fall 2020,B+
821,49596154,Winter 2015,A+
822,49596154,Winter 2016,B-
823,49596154,Fall 2016,B-
825,59703202,Summer 2016,B+
829,26796849,Fall 2019,A
830,26796849,Fall 2020,C
832,70525878,Fall 2012,A
833,70525878,Summer 2012,A
840,70525878,Fall 2011,A-
845,70525878,Fall 2012,C
40044,93242976,Winter 2013,B+
40045,93242976,Summer 2018,B+
40046,93242976,Fall 2012,C
40047,93242976,Summer 2016,B-
46459,93599023,Winter 2017,A
46460,93599023,Fall 2014,F
46461,93599023,Summer 2019,B+
46462,93599023,Winter 2013,C
47815,88935343,Fall 2012,C
47816,88935343,Summer 2017,B
48157,88935343,Winter 2020,B-
48164,36530638,Fall 2015,B-
48368,36530638,Fall 2011,F
48369,36530638,Summer 2016,B
48408,36530638,Winter 2011,C
48744,44773003,Summer 2018,A+
48745,44773003,Fall 2014,C
48747,87167726,Summer 2017,C
48819,71671472,Fall 2015,A
46464,71671472,Winter 2018,A
46466,24123003,Winter 2013,A
46467,24123003,Fall 2013,A+
46468,24123003,Summer 2013,A+
46469,24123003,Winter 2018,A
982,96608740,Winter 2018,C
983,96608740,Winter 2016,B-
985,96608740,Fall 2020,F
986,96608740,Summer 2013,F
988,13404989,Winter 2016,A+
995,63773497,Fall 2016,A
996,63773497,Fall 2012,F
1000,63773497,Fall 2018,A
1004,63773497,Winter 2015,B-
1010,90755627,Summer 2015,B-
1012,14050531,Fall 2012,B
1013,14050531,Winter 2016,C
1016,16977262,Fall 2011,A+
1023,21417552,Winter 2019,A-
1024,21417552,Fall 2012,A+
1025,21417552,Fall 2011,B
1066,73725628,Fall 2011,B-
1068,95912167,Winter 2011,B
1070,95912167,Fall 2014,A-
1071,95912167,Summer 2014,A
1073,50305569,Summer 2018,A-
1081,50305569,Fall 2014,B+
1082,50305569,Winter 2014,B
1084,50305569,Fall 2016,A
1086,48624210,Winter 2020,A-
1146,48624210,Winter 2012,A
1148,48624210,Summer 2016,C
31440,38726943,Winter 2017,B-
31512,28466514,Summer 2012,B+
31523,28466514,Winter 2014,F
31525,28466514,Winter 2018,B+
31615,47141458,Fall 2017,A
31626,47141458,Fall 2013,B+
31627,47141458,Fall 2012,B-
40048,47141458,Summer 2018,C
46470,69789385,Fall 2020,B-
46471,69789385,Fall 2018,B-
46473,55946843,Summer 2018,F
46474,55946843,Winter 2019,B+
46476,21928110,Fall 2017,B+
46477,21928110,Winter 2014,A
46478,21928110,Summer 2013,B+
47243,13872059,Fall 2013,C
47244,13872059,Summer 2020,A
47800,13872059,Winter 2017,A-
48317,87501425,Summer 2018,B
48333,87501425,Fall 2012,A
48818,87501425,Winter 2011,B
49185,87501425,Winter 2011,B
49506,48171372,Summer 2011,B+
49628,39012055,Fall 2018,B+
1217,39012055,Summer 2016,F
1219,39012055,Fall 2019,A
1221,39012055,Winter 2013,C
1227,91857138,Summer 2011,B
1228,91857138,Fall 2018,C
1229,91857138,Summer 2013,C
1230,91857138,Fall 2014,B
1235,62880702,Fall 2016,C
1236,62880702,Fall 2018,A
1239,71777684,Fall 2018,A
1242,43050807,Fall 2012,B
1259,97781294,Winter 2015,B
1260,97781294,Fall 2018,A-
1265,61854421,Winter 2017,F
1268,61854421,Winter 2018,A+
44005,60248902,Summer 2019,C
47423,60248902,Summer 2014,F
47978,94547817,Fall 2018,A+
1377,94547817,Winter 2013,B-
1400,94547817,Winter 2014,A-
46479,94547817,Summer 2019,B-
46481,12493974,Fall 2018,A
46482,12493974,Winter 2014,A-
46483,12493974,Fall 2011,B+
46485,19596060,Fall 2012,C
1566,19596060,Winter 2011,C
40089,19596060,Fall 2019,A-
46486,19596060,Fall 2012,A-
46488,36382243,Winter 2013,A
1773,35626759,Summer 2014,B-
1799,35626759,Winter 2016,A
1885,93384102,Winter 2017,B-
1905,73761461,Winter 2020,A+
1906,73761461,Winter 2019,A+
1907,73761461,Summer 2016,A+
40098,73761461,Winter 2011,B
46492,28510458,Fall 2012,A+
46494,21188117,Summer 2011,A+
46495,21188117,Summer 2018,C
46496,21188117,Summer 2012,A-
1925,21188117,Fall 2013,F
1938,24530863,Fall 2017,B+
1939,24530863,Fall 2014,B-
1942,61864707,Winter 2019,A+
1944,61864707,Fall 2018,B-
1945,61864707,Fall 2020,B+
1946,61864707,Fall 2017,F
1972,11896226,Winter 2012,F
2006,52558974,Fall 2016,B+
2013,52558974,Winter 2013,F
2015,52558974,Winter 2014,B-
2017,66363717,Fall 2011,B
2018,66363717,Winter 2019,B-
2022,12105295,Fall 2019,B+
2023,12105295,Fall 2011,A-
2024,12105295,Fall 2016,A+
2025,12105295,Summer 2019,C
2027,89532580,Summer 2019,B-
2030,43301954,Fall 2017,B
2031,43301954,Fall 2016,B
2032,43301954,Summer 2015,B+
2033,43301954,Winter 2016,A
2035,46795284,Summer 2011,A+
2036,46795284,Fall 2015,F
2038,46795284,Summer 2014,B+
2040,39167197,Winter 2019,B+
2043,51946884,Fall 2015,A+
2046,52325994,Summer 2020,B+
2050,77164502,Summer 2013,C
2051,77164502,Summer 2016,B+
2056,47738001,Summer 2013,B-
2057,47738001,Fall 2017,A
2058,47738001,Summer 2018,B-
2060,56028541,Summer 2019,B
2064,56028541,Winter 2017,F
2066,56028541,Winter 2017,C
2068,56028541,Winter 2019,B-
2100,89806568,Winter 2014,F
2102,89806568,Summer 2016,B-
2187,27712573,Fall 2013,F
2195,27712573,Summer 2017,A
2222,91307665,Winter 2020,A+
2285,38067083,Fall 2018,A+
2298,38067083,Summer 2011,F
40143,38067083,Winter 2016,B+
46497,60073906,Fall 2015,A+
46500,97301952,Winter 2017,B-
46501,97301952,Summer 2019,A
46502,97301952,Summer 2015,F
46503,97301952,Summer 2016,A-
46505,18315355,Winter 2020,B-
46508,52360872,Summer 2013,A
46515,52360872,Fall 2014,A-
46517,97542465,Winter 2016,B+
45194,97542465,Winter 2015,C
2543,27233917,Summer 2020,B-
2545,27233917,Fall 2013,B+
2546,27233917,Fall 2015,C
2547,27233917,Winter 2019,A-
2557,43686323,Fall 2011,B+
2561,43686323,Summer 2015,A-
2572,43686323,Winter 2017,B
2583,93314066,Winter 2018,A-
2584,93314066,Winter 2019,B
2586,89512538,Fall 2014,F
2587,89512538,Winter 2016,A-
2588,89512538,Summer 2020,A-
2589,89512538,Winter 2012,C
2591,78748378,Winter 2011,A+
2592,78748378,Summer 2012,A
2594,80934381,Summer 2011,F
2624,80934381,Summer 2019,C
2625,80934381,Summer 2019,B-
2630,15981097,Summer 2017,B-
2631,15981097,Winter 2014,A
2632,15981097,Summer 2011,A-
2641,15981097,Summer 2018,B+
2643,67247782,Summer 2015,A-
2659,67247782,Summer 2016,B
2686,82174572,Winter 2018,A
2690,82174572,Fall 2019,A+
2706,67725166,Fall 2020,B
2717,81591732,Winter 2012,B
2719,81591732,Winter 2017,A
2720,81591732,Summer 2020,A
2728,77136267,Fall 2017,C
2729,77136267,Summer 2016,F
2732,53111277,Winter 2015,A
2733,53111277,Summer 2020,B-
2762,62748592,Summer 2018,A+
2763,62748592,Winter 2014,A-
2785,20318313,Summer 2015,C
2790,20318313,Summer 2011,B+
2794,20318313,Winter 2020,A+
2796,55324855,Winter 2015,A-
2798,55324855,Summer 2016,B+
2800,55324855,Summer 2018,F
2804,55324855,Winter 2016,A
2806,48254474,Summer 2018,A+
2807,48254474,Fall 2019,A+
2811,51042123,Summer 2020,A
2812,51042123,Winter 2015,B
2813,51042123,Winter 2012,B
2814,51042123,Winter 2012,A+
2817,28909727,Winter 2013,B
2834,28909727,Summer 2018,B+
2844,28909727,Winter 2012,A-
2845,28909727,Fall 2018,B
2856,71891155,Summer 2012,A-
2858,71891155,Winter 2012,A+
2873,37238521,Winter 2020,B-
2879,37238521,Winter 2011,B-
2882,37238521,Summer 2012,B-
2902,96372664,Summer 2012,B+
2924,96372664,Winter 2015,A
2927,96372664,Summer 2015,A-
2930,96372664,Winter 2018,A
2942,32836135,Fall 2018,C
2947,56090087,Summer 2015,A-
2951,56090087,Summer 2013,C
2958,23277086,Winter 2015,A+
2959,23277086,Fall 2014,A
2989,84222288,Summer 2013,A+
2992,84222288,Winter 2013,A
2994,84222288,Summer 2011,C
2997,84222288,Winter 2015,A
3001,50157191,Winter 2017,B-
3003,50157191,Summer 2011,B+
3014,54364467,Winter 2014,B-
40162,54364467,Winter 2015,B-
40163,54364467,Winter 2015,B
40164,54364467,Fall 2015,B
40198,78101171,Winter 2012,B
40211,78674302,Winter 2019,B
40212,78674302,Fall 2018,B+
46520,13157310,Fall 2013,A-
46521,13157310,Winter 2011,F
46522,13157310,Fall 2018,B-
46524,65975458,Fall 2014,F
46525,65975458,Fall 2012,B
46527,82226404,Summer 2016,A
46528,82226404,Summer 2019,C
48775,47039142,Summer 2011,C
49426,47039142,Fall 2011,F
49605,47039142,Summer 2019,A+
46532,58622042,Winter 2011,C
46533,58622042,Summer 2019,C
46534,58622042,Summer 2014,C
3318,44637416,Winter 2017,B-
3319,44637416,Fall 2019,A+
3322,44637416,Fall 2012,B
3323,44637416,Summer 2019,A+
3330,54226362,Winter 2018,A-
3331,54226362,Fall 2017,F
3332,54226362,Winter 2011,F
3333,54226362,Winter 2011,A-
3335,22914676,Winter 2019,F
3336,22914676,Fall 2016,C
3339,11323150,Fall 2012,B-
3340,11323150,Winter 2017,A-
3344,87974156,Summer 2019,C
3345,87974156,Winter 2014,A+
3351,39506925,Winter 2013,F
3356,22398771,Winter 2011,C
3358,22398771,Fall 2017,A
3361,22398771,Summer 2012,F
3365,39402996,Winter 2014,A+
3367,39402996,Summer 2020,F
3370,39402996,Fall 2011,B+
3372,39402996,Fall 2013,A+
3389,25692775,Winter 2015,B-
3391,25692775,Summer 2011,C
3399,68756281,Fall 2020,B+
3405,68756281,Winter 2017,A+
3406,68756281,Summer 2014,B
3411,64733271,Fall 2014,A-
3417,63711298,Fall 2019,A+
3419,63711298,Winter 2019,C
3423,68880242,Fall 2016,B+
40218,68880242,Winter 2012,B
40219,68880242,Summer 2016,F
40222,37282906,Fall 2020,F
40223,37282906,Summer 2020,A-
40225,26234982,Summer 2014,A+
40226,26234982,Winter 2012,B+
46536,26234982,Fall 2012,F
46538,32413457,Fall 2014,F
46539,32413457,Summer 2017,A
47817,12760822,Fall 2013,C
47833,78194595,Summer 2016,A
47961,78194595,Fall 2017,F
49696,59933925,Fall 2013,B+
49697,59933925,Winter 2017,F
3519,62498167,Summer 2011,C
3521,70253505,Fall 2019,B-
3522,70253505,Summer 2011,A+
48076,70253505,Fall 2014,F
48077,70253505,Summer 2013,C
48954,49776403,Winter 2011,B-
3523,49776403,Fall 2013,A+
3524,49776403,Summer 2016,A
3525,49776403,Fall 2014,B
3527,50915561,Summer 2018,F
3528,50915561,Winter 2020,A-
3529,50915561,Fall 2018,A
47954,70967950,Winter 2011,B+
48074,70967950,Fall 2018,B
48080,35357297,Summer 2018,A
46541,15127563,Winter 2020,B
46543,66148275,Winter 2011,A-
3683,55781009,Winter 2016,A
3687,92182742,Summer 2014,B+
3689,92182742,Summer 2018,B-
3693,92182742,Winter 2019,A-
3696,40660336,Winter 2015,A+
3697,40660336,Summer 2014,B+
3698,40660336,Fall 2011,A
3703,40660336,Summer 2012,A
3705,22187737,Winter 2011,B-
3715,22187737,Winter 2016,B
3716,22187737,Summer 2017,A+
3718,13197250,Summer 2018,B-
3719,13197250,Summer 2015,A
3721,13197250,Summer 2019,B
3722,13197250,Winter 2015,B-
3724,87551044,Fall 2018,F
40231,87551044,Fall 2013,F
46546,97669879,Winter 2011,B
46547,97669879,Winter 2013,B
46549,97669879,Winter 2014,B+
3793,97669879,Fall 2014,F
3795,65860488,Fall 2018,A+
3801,25896401,Winter 2015,F
3804,25896401,Summer 2014,A
3805,25896401,Fall 2012,A+
3810,83584340,Summer 2014,B-
3820,93409707,Summer 2011,B
3824,29959129,Fall 2011,B
3853,12456323,Fall 2016,B
3870,12114482,Summer 2015,A
3879,12114482,Fall 2017,B+
3890,34523584,Fall 2011,A-
3905,34523584,Winter 2018,B-
3918,57479720,Fall 2016,A
3922,56269674,Fall 2018,C
3927,56269674,Summer 2016,F
3928,56269674,Winter 2018,B+
3938,56269674,Fall 2020,F
3955,23069435,Fall 2014,B+
3965,86990251,Summer 2014,A+
3966,86990251,Summer 2015,A+
3969,86990251,Winter 2015,A
3974,89829475,Fall 2013,B+
4031,65206479,Fall 2011,A
4033,65206479,Summer 2012,A-
4049,65206479,Winter 2020,A-
4052,65206479,Fall 2020,F
4057,46590082,Winter 2012,A-
4059,46590082,Fall 2013,A+
4061,46590082,Summer 2011,A-
4068,49852518,Winter 2015,C
4070,49852518,Winter 2014,A
4072,56262376,Winter 2019,B+
4077,81024949,Fall 2019,B
4078,81024949,Winter 2020,A-
4085,81024949,Summer 2013,A+
4092,99087143,Winter 2012,B+
4101,99087143,Fall 2017,B+
4120,99087143,Fall 2015,A
37615,80338348,Winter 2018,F
40252,80338348,Summer 2017,B
40280,80338348,Summer 2017,F
46551,68401388,Summer 2016,B
46552,68401388,Fall 2012,A-
46554,48053531,Fall 2012,C
46555,48053531,Winter 2019,B-
47737,48053531,Winter 2020,C
48422,48053531,Fall 2011,C
48971,16277885,Summer 2015,F
48972,16277885,Winter 2019,B
48973,16277885,Fall 2013,A-
48977,25425757,Summer 2016,B
49223,25425757,Fall 2013,F
49224,25425757,Summer 2018,B
49225,25425757,Summer 2011,C
4295,94874435,Fall 2016,B-
4296,94874435,Summer 2013,A+
4299,94874435,Winter 2019,B-
4302,94874435,Summer 2014,C
4318,94846811,Summer 2017,F
37621,94846811,Summer 2019,B-
40291,26634807,Summer 2012,A-
40292,26634807,Summer 2011,A
40300,26634807,Fall 2012,C
45238,41622997,Summer 2013,B
46556,41622997,Winter 2018,F
46557,41622997,Summer 2016,B-
46559,43239607,Summer 2011,B
